order_id,order_date,customer_id,sales_rep_id,channel,product_id,quantity,unit_price,discount_pct,order_revenue,order_status,source_system
WEB10537,2007-11-11,C026,,Website,P004,20,68.0,0.05,1292.0,Completed,DMI
WEB10538,2007-11-12,C025,,Website,P003,21,61.0,0,1281.0,Completed,DMI
WEB10539,2007-11-12,C013,,Website,P006,11,31.5,0,346.5,Completed,DMI
WEB10540,2007-11-12,C018,,Website,P005,7,28.0,0.05,186.2,Completed,DMI
WEB10541,2007-11-13,C014,,Website,P007,19,37.0,0,703.0,Completed,DMI
WEB10542,2007-11-15,C006,,Website,P008,25,34.0,0,850.0,Completed,DMI
WEB10543,2007-11-15,C004,,Website,P001,18,42.5,0.05,726.75,Completed,DMI
WEB10544,2007-11-15,C011,,Website,P004,18,68.0,0,1224.0,Completed,DMI
WEB10545,2007-11-16,C009,,Website,P002,8,55.0,0,440.0,Completed,DMI
WEB10546,2007-11-17,C025,,Website,P003,6,61.0,0.02,358.68,Completed,DMI
WEB10547,2007-11-18,C021,,Website,P006,5,31.5,0,157.5,Completed,DMI
WEB10548,2007-11-18,C023,,Website,P003,11,61.0,0.02,657.58,Completed,DMI
WEB10549,2007-11-19,C013,,Website,P005,9,28.0,0,252.0,Completed,DMI
WEB10550,2007-11-19,C024,,Website,P005,24,28.0,0,672.0,Completed,DMI
WEB10551,2007-11-19,C018,,Website,P008,21,34.0,0,714.0,Completed,DMI
WEB10552,2007-11-23,C015,,Website,P005,16,28.0,0.02,439.04,Completed,DMI
WEB10553,2007-11-24,C022,,Website,P004,9,68.0,0.05,581.4,Returned,DMI
WEB10554,2007-11-25,C023,,Website,P002,4,55.0,0,220.0,Completed,DMI
WEB10555,2007-11-25,C015,,Website,P002,5,55.0,0,275.0,Completed,DMI
WEB10556,2007-11-25,C025,,Website,P004,24,68.0,0,1632.0,Completed,DMI
WEB10557,2007-11-28,C007,,Website,P003,23,61.0,0,1403.0,Completed,DMI
WEB10558,2007-11-29,C019,,Website,P007,11,37.0,0.02,398.86,Completed,DMI
WEB10559,2007-11-30,C030,,Website,P008,13,34.0,0.05,419.9,Completed,DMI
WEB10560,2007-11-30,C002,,Website,P007,13,37.0,0.05,456.95,Completed,DMI
WEB10561,2007-12-01,C016,,Website,P005,22,28.0,0.02,603.68,Cancelled,DMI
WEB10562,2007-12-01,C021,,Website,P008,22,34.0,0.02,733.04,Completed,DMI
WEB10563,2007-12-02,C011,,Website,P003,21,61.0,0.05,1216.95,Completed,DMI
WEB10564,2007-12-03,C025,,Website,P006,7,31.5,0,220.5,Completed,DMI
WEB10565,2007-12-03,C002,,Website,P006,8,31.5,0,252.0,Completed,DMI
WEB10566,2007-12-05,C005,,Website,P006,15,31.5,0,472.5,Completed,DMI
WEB10567,2007-12-05,C009,,Website,P008,7,34.0,0,238.0,Completed,DMI
WEB10568,2007-12-06,C013,,Website,P002,7,55.0,0,385.0,Completed,DMI
WEB10569,2007-12-10,C011,,Website,P008,15,34.0,0,510.0,Completed,DMI
WEB10570,2007-12-10,C017,,Website,P006,9,31.5,0,283.5,Cancelled,DMI
WEB10571,2007-12-10,C026,,Website,P005,15,28.0,0,420.0,Completed,DMI
WEB10572,2007-12-13,C022,,Website,P001,20,42.5,0.05,807.5,Completed,DMI
WEB10573,2007-12-13,C007,,Website,P006,4,31.5,0.02,123.48,Completed,DMI
WEB10574,2007-12-15,C031,,Website,P005,12,28.0,0,336.0,Completed,DMI
WEB10575,2007-12-15,C028,,Website,P001,12,42.5,0,510.0,Completed,DMI
WEB10576,2007-12-15,C013,,Website,P005,3,28.0,0,84.0,Completed,DMI
WEB10577,2007-12-16,C006,,Website,P005,23,28.0,0.02,631.12,Completed,DMI
WEB10578,2007-12-16,C003,,Website,P006,13,31.5,0,409.5,Completed,DMI
WEB10579,2007-12-16,C013,,Website,P008,25,34.0,0,850.0,Cancelled,DMI
WEB10580,2007-12-17,C028,,Website,P002,23,55.0,0,1265.0,Completed,DMI
WEB10581,2007-12-17,C018,,Website,P008,23,34.0,0.05,742.9,Completed,DMI
WEB10582,2007-12-17,C006,,Website,P003,24,61.0,0,1464.0,Completed,DMI
WEB10583,2007-12-18,C017,,Website,P006,3,31.5,0.02,92.61,Completed,DMI
WEB10584,2007-12-18,C001,,Website,P004,17,68.0,0.02,1132.88,Completed,DMI
WEB10585,2007-12-18,C009,,Website,P001,13,42.5,0,552.5,Completed,DMI
WEB10586,2007-12-20,C018,,Website,P006,18,31.5,0.02,555.66,Completed,DMI
WEB10587,2007-12-20,C023,,Website,P004,13,68.0,0.02,866.32,Completed,DMI
WEB10588,2007-12-21,C011,,Website,P006,16,31.5,0.05,478.8,Completed,DMI
WEB10589,2007-12-21,C010,,Website,P005,11,28.0,0,308.0,Returned,DMI
WEB10590,2007-12-24,C027,,Website,P005,5,28.0,0.05,133.0,Completed,DMI
WEB10591,2007-12-25,C028,,Website,P005,16,28.0,0.05,425.6,Completed,DMI
WEB10592,2007-12-27,C002,,Website,P003,5,61.0,0,305.0,Returned,DMI
WEB10593,2007-12-28,C001,,Website,P007,23,37.0,0.05,808.45,Completed,DMI
WEB10594,2007-12-28,C027,,Website,P008,11,34.0,0,374.0,Completed,DMI
WEB10595,2007-12-28,C016,,Website,P007,10,37.0,0,370.0,Completed,DMI
WEB10596,2007-12-29,C022,,Website,P005,20,28.0,0.05,532.0,Completed,DMI
WEB10597,2007-12-30,C005,,Website,P006,20,31.5,0.05,598.5,Cancelled,DMI
WEB10598,2007-12-30,C004,,Website,P002,11,55.0,0.02,592.9,Completed,DMI
WEB10599,2007-12-30,C010,,Website,P006,7,31.5,0,220.5,Completed,DMI
WEB10600,2008-01-01,C017,,Website,P001,16,42.5,0.05,646.0,Completed,DMI
WEB10601,2008-01-01,C022,,Website,P001,18,42.5,0.05,726.75,Completed,DMI
WEB10602,2008-01-01,C016,,Website,P002,3,55.0,0.05,156.75,Completed,DMI
WEB10603,2008-01-02,C020,,Website,P006,19,31.5,0.05,568.57,Returned,DMI
WEB10604,2008-01-02,C014,,Website,P006,16,31.5,0,504.0,Completed,DMI
WEB10605,2008-01-02,C022,,Website,P008,24,34.0,0.05,775.2,Completed,DMI
WEB10606,2008-01-03,C012,,Website,P001,1,42.5,0.02,41.65,Completed,DMI
WEB10607,2008-01-06,C002,,Website,P005,18,28.0,0,504.0,Completed,DMI
WEB10608,2008-01-06,C010,,Website,P007,14,37.0,0,518.0,Completed,DMI
WEB10609,2008-01-06,C023,,Website,P004,23,68.0,0.02,1532.72,Cancelled,DMI
WEB10610,2008-01-07,C025,,Website,P004,9,68.0,0.02,599.76,Completed,DMI
WEB10611,2008-01-07,C011,,Website,P003,9,61.0,0.02,538.02,Cancelled,DMI
WEB10612,2008-01-07,C003,,Website,P007,22,37.0,0.02,797.72,Completed,DMI
WEB10613,2008-01-08,C012,,Website,P008,9,34.0,0,306.0,Completed,DMI
WEB10614,2008-01-09,C001,,Website,P005,15,28.0,0,420.0,Completed,DMI
WEB10615,2008-01-10,C001,,Website,P004,18,68.0,0.05,1162.8,Completed,DMI
WEB10616,2008-01-10,C012,,Website,P006,21,31.5,0,661.5,Completed,DMI
WEB10617,2008-01-11,C030,,Website,P005,22,28.0,0.05,585.2,Cancelled,DMI
WEB10618,2008-01-11,C001,,Website,P001,19,42.5,0,807.5,Completed,DMI
WEB10619,2008-01-14,C005,,Website,P004,11,68.0,0,748.0,Completed,DMI
WEB10620,2008-01-17,C023,,Website,P005,2,28.0,0,56.0,Completed,DMI
WEB10621,2008-01-17,C006,,Website,P006,10,31.5,0,315.0,Returned,DMI
WEB10622,2008-01-18,C009,,Website,P006,12,31.5,0,378.0,Completed,DMI
WEB10623,2008-01-18,C018,,Website,P001,3,42.5,0.02,124.95,Completed,DMI
WEB10624,2008-01-19,C017,,Website,P008,8,34.0,0,272.0,Completed,DMI
WEB10625,2008-01-19,C008,,Website,P007,24,37.0,0.05,843.6,Completed,DMI
WEB10626,2008-01-19,C027,,Website,P005,9,28.0,0.05,239.4,Completed,DMI
WEB10627,2008-01-20,C003,,Website,P006,15,31.5,0,472.5,Completed,DMI
WEB10628,2008-01-20,C022,,Website,P005,5,28.0,0,140.0,Completed,DMI
WEB10629,2008-01-20,C010,,Website,P007,5,37.0,0,185.0,Cancelled,DMI
WEB10630,2008-01-21,C007,,Website,P002,9,55.0,0.05,470.25,Completed,DMI
WEB10631,2008-01-21,C001,,Website,P003,10,61.0,0,610.0,Completed,DMI
WEB10632,2008-01-21,C012,,Website,P005,3,28.0,0,84.0,Completed,DMI
WEB10633,2008-01-22,C003,,Website,P005,8,28.0,0.05,212.8,Completed,DMI
WEB10634,2008-01-23,C022,,Website,P007,11,37.0,0.05,386.65,Completed,DMI
WEB10635,2008-01-24,C029,,Website,P007,9,37.0,0,333.0,Completed,DMI
WEB10636,2008-01-24,C018,,Website,P006,19,31.5,0.02,586.53,Cancelled,DMI
WEB10637,2008-01-24,C025,,Website,P007,22,37.0,0.02,797.72,Returned,DMI
WEB10638,2008-01-25,C021,,Website,P007,15,37.0,0.05,527.25,Completed,DMI
WEB10639,2008-01-27,C007,,Website,P005,23,28.0,0,644.0,Completed,DMI
WEB10640,2008-01-27,C008,,Website,P007,8,37.0,0,296.0,Completed,DMI
WEB10641,2008-01-29,C031,,Website,P001,20,42.5,0.05,807.5,Completed,DMI
WEB10642,2008-01-29,C003,,Website,P003,20,61.0,0,1220.0,Completed,DMI
WEB10643,2008-01-29,C002,,Website,P007,7,37.0,0.05,246.05,Completed,DMI
WEB10644,2008-01-30,C003,,Website,P001,17,42.5,0.05,686.38,Completed,DMI
WEB10645,2008-01-30,C005,,Website,P006,21,31.5,0,661.5,Completed,DMI
WEB10646,2008-01-30,C004,,Website,P004,4,68.0,0.05,258.4,Returned,DMI
WEB10647,2008-01-31,C006,,Website,P004,14,68.0,0,952.0,Completed,DMI
WEB10648,2008-02-01,C013,,Website,P007,13,37.0,0.05,456.95,Completed,DMI
WEB10649,2008-02-01,C006,,Website,P008,9,34.0,0.05,290.7,Completed,DMI
WEB10650,2008-02-02,C010,,Website,P003,6,61.0,0.05,347.7,Completed,DMI
WEB10651,2008-02-02,C019,,Website,P003,19,61.0,0.05,1101.05,Completed,DMI
WEB10652,2008-02-02,C016,,Website,P004,18,68.0,0,1224.0,Completed,DMI
WEB10653,2008-02-04,C018,,Website,P005,22,28.0,0.05,585.2,Completed,DMI
WEB10654,2008-02-05,C013,,Website,P002,12,55.0,0.05,627.0,Completed,DMI
WEB10655,2008-02-06,C025,,Website,P005,24,28.0,0,672.0,Completed,DMI
WEB10656,2008-02-06,C005,,Website,P005,21,28.0,0,588.0,Cancelled,DMI
WEB10657,2008-02-06,C021,,Website,P005,24,28.0,0.05,638.4,Completed,DMI
WEB10658,2008-02-07,C023,,Website,P005,16,28.0,0.02,439.04,Completed,DMI
WEB10659,2008-02-08,C029,,Website,P006,5,31.5,0,157.5,Completed,DMI
WEB10660,2008-02-09,C021,,Website,P005,9,28.0,0,252.0,Completed,DMI
WEB10661,2008-02-10,C021,,Website,P002,15,55.0,0.05,783.75,Completed,DMI
WEB10662,2008-02-10,C003,,Website,P002,10,55.0,0.02,539.0,Completed,DMI
WEB10663,2008-02-10,C002,,Website,P007,7,37.0,0,259.0,Completed,DMI
WEB10664,2008-02-12,C012,,Website,P008,13,34.0,0,442.0,Completed,DMI
WEB10665,2008-02-12,C007,,Website,P002,22,55.0,0,1210.0,Cancelled,DMI
WEB10666,2008-02-12,C007,,Website,P006,14,31.5,0.05,418.95,Completed,DMI
WEB10667,2008-02-13,C001,,Website,P005,20,28.0,0,560.0,Completed,DMI
WEB10668,2008-02-14,C023,,Website,P004,16,68.0,0,1088.0,Completed,DMI
WEB10669,2008-02-14,C027,,Website,P006,4,31.5,0,126.0,Completed,DMI
WEB10670,2008-02-14,C022,,Website,P003,4,61.0,0.05,231.8,Completed,DMI
WEB10671,2008-02-17,C024,,Website,P004,17,68.0,0,1156.0,Completed,DMI
WEB10672,2008-02-17,C006,,Website,P007,22,37.0,0,814.0,Completed,DMI
WEB10673,2008-02-17,C011,,Website,P002,5,55.0,0.05,261.25,Completed,DMI
WEB10674,2008-02-20,C016,,Website,P001,12,42.5,0.02,499.8,Completed,DMI
WEB10675,2008-02-20,C025,,Website,P008,1,34.0,0.05,32.3,Completed,DMI
WEB10676,2008-02-20,C014,,Website,P008,5,34.0,0,170.0,Completed,DMI
WEB10677,2008-02-21,C025,,Website,P008,2,34.0,0.05,64.6,Completed,DMI
WEB10678,2008-02-21,C019,,Website,P008,4,34.0,0.05,129.2,Completed,DMI
WEB10679,2008-02-23,C008,,Website,P001,6,42.5,0,255.0,Completed,DMI
WEB10680,2008-02-23,C002,,Website,P006,14,31.5,0.02,432.18,Completed,DMI
WEB10681,2008-02-24,C018,,Website,P002,6,55.0,0,330.0,Completed,DMI
WEB10682,2008-02-24,C024,,Website,P002,1,55.0,0,55.0,Completed,DMI
WEB10683,2008-02-25,C013,,Website,P008,23,34.0,0,782.0,Completed,DMI
WEB10684,2008-02-27,C029,,Website,P008,25,34.0,0.02,833.0,Completed,DMI
WEB10685,2008-02-27,C022,,Website,P003,12,61.0,0,732.0,Completed,DMI
WEB10686,2008-02-28,C018,,Website,P005,12,28.0,0,336.0,Completed,DMI
WEB10687,2008-02-28,C015,,Website,P005,20,28.0,0.02,548.8,Completed,DMI
WEB10688,2008-02-29,C027,,Website,P002,1,55.0,0,55.0,Returned,DMI
WEB10689,2008-02-29,C030,,Website,P004,25,68.0,0,1700.0,Completed,DMI
WEB10690,2008-02-29,C005,,Website,P004,11,68.0,0.05,710.6,Completed,DMI
WEB10691,2008-03-01,C028,,Website,P001,19,42.5,0.05,767.12,Completed,DMI
WEB10692,2008-03-02,C017,,Website,P004,4,68.0,0,272.0,Completed,DMI
WEB10693,2008-03-02,C002,,Website,P007,4,37.0,0,148.0,Completed,DMI
WEB10694,2008-03-02,C001,,Website,P006,11,31.5,0.05,329.18,Completed,DMI
WEB10695,2008-03-05,C027,,Website,P003,3,61.0,0,183.0,Completed,DMI
WEB10696,2008-03-05,C004,,Website,P001,21,42.5,0.02,874.65,Completed,DMI
WEB10697,2008-03-05,C007,,Website,P001,11,42.5,0,467.5,Cancelled,DMI
WEB10698,2008-03-07,C006,,Website,P002,16,55.0,0,880.0,Completed,DMI
WEB10699,2008-03-07,C007,,Website,P004,23,68.0,0,1564.0,Completed,DMI
WEB10700,2008-03-08,C030,,Website,P003,8,61.0,0,488.0,Completed,DMI
WEB10701,2008-03-09,C006,,Website,P002,10,55.0,0,550.0,Cancelled,DMI
WEB10702,2008-03-11,C023,,Website,P007,9,37.0,0,333.0,Completed,DMI
WEB10703,2008-03-11,C031,,Website,P006,21,31.5,0,661.5,Completed,DMI
WEB10704,2008-03-11,C016,,Website,P006,7,31.5,0,220.5,Returned,DMI
WEB10705,2008-03-12,C016,,Website,P006,19,31.5,0,598.5,Cancelled,DMI
WEB10706,2008-03-12,C029,,Website,P005,20,28.0,0,560.0,Completed,DMI
WEB10707,2008-03-13,C022,,Website,P004,6,68.0,0,408.0,Completed,DMI
WEB10708,2008-03-14,C002,,Website,P004,16,68.0,0.02,1066.24,Completed,DMI
WEB10709,2008-03-14,C030,,Website,P004,7,68.0,0.02,466.48,Completed,DMI
WEB10710,2008-03-14,C027,,Website,P008,1,34.0,0,34.0,Completed,DMI
WEB10711,2008-03-15,C002,,Website,P003,8,61.0,0,488.0,Completed,DMI
WEB10712,2008-03-17,C016,,Website,P003,12,61.0,0.05,695.4,Completed,DMI
WEB10713,2008-03-17,C017,,Website,P004,12,68.0,0.02,799.68,Completed,DMI
WEB10714,2008-03-17,C027,,Website,P002,13,55.0,0,715.0,Completed,DMI
WEB10715,2008-03-19,C029,,Website,P006,8,31.5,0.05,239.4,Completed,DMI
WEB10716,2008-03-19,C021,,Website,P001,20,42.5,0.02,833.0,Completed,DMI
WEB10717,2008-03-19,C023,,Website,P007,22,37.0,0,814.0,Completed,DMI
WEB10718,2008-03-20,C015,,Website,P004,8,68.0,0,544.0,Completed,DMI
WEB10719,2008-03-20,C018,,Website,P004,25,68.0,0.05,1615.0,Completed,DMI
WEB10720,2008-03-22,C025,,Website,P002,2,55.0,0.02,107.8,Completed,DMI
WEB10721,2008-03-22,C003,,Website,P008,21,34.0,0,714.0,Completed,DMI
WEB10722,2008-03-22,C028,,Website,P004,9,68.0,0.05,581.4,Completed,DMI
WEB10723,2008-03-23,C010,,Website,P006,19,31.5,0,598.5,Completed,DMI
WEB10724,2008-03-23,C017,,Website,P005,23,28.0,0,644.0,Completed,DMI
WEB10725,2008-03-24,C001,,Website,P004,18,68.0,0.05,1162.8,Cancelled,DMI
WEB10726,2008-03-25,C010,,Website,P002,16,55.0,0.05,836.0,Completed,DMI
WEB10727,2008-03-25,C011,,Website,P005,4,28.0,0.05,106.4,Completed,DMI
WEB10728,2008-03-25,C013,,Website,P002,24,55.0,0,1320.0,Completed,DMI
WEB10729,2008-03-27,C013,,Website,P007,11,37.0,0,407.0,Completed,DMI
WEB10730,2008-03-27,C004,,Website,P006,4,31.5,0.02,123.48,Completed,DMI
WEB10731,2008-03-28,C004,,Website,P005,3,28.0,0,84.0,Completed,DMI
WEB10732,2008-03-28,C030,,Website,P008,5,34.0,0.05,161.5,Completed,DMI
WEB10733,2008-03-28,C028,,Website,P002,20,55.0,0,1100.0,Completed,DMI
WEB10734,2008-03-30,C021,,Website,P008,4,34.0,0.05,129.2,Cancelled,DMI
WEB10735,2008-03-30,C008,,Website,P006,18,31.5,0,567.0,Completed,DMI
WEB10736,2008-03-31,C013,,Website,P007,21,37.0,0.02,761.46,Completed,DMI
WEB10737,2008-03-31,C025,,Website,P004,15,68.0,0,1020.0,Completed,DMI
WEB10738,2008-04-01,C003,,Website,P005,21,28.0,0,588.0,Completed,DMI
WEB10739,2008-04-04,C019,,Website,P008,8,34.0,0.02,266.56,Completed,DMI
WEB10740,2008-04-04,C003,,Website,P004,24,68.0,0,1632.0,Completed,DMI
WEB10741,2008-04-05,C011,,Website,P004,10,68.0,0,680.0,Completed,DMI
WEB10742,2008-04-05,C030,,Website,P005,14,28.0,0.02,384.16,Completed,DMI
WEB10743,2008-04-05,C018,,Website,P005,21,28.0,0.05,558.6,Completed,DMI
WEB10744,2008-04-06,C011,,Website,P007,10,37.0,0.02,362.6,Completed,DMI
WEB10745,2008-04-06,C017,,Website,P007,15,37.0,0.02,543.9,Completed,DMI
WEB10746,2008-04-06,C023,,Website,P003,22,61.0,0,1342.0,Completed,DMI
WEB10747,2008-04-07,C016,,Website,P001,2,42.5,0,85.0,Completed,DMI
WEB10748,2008-04-08,C008,,Website,P001,24,42.5,0.05,969.0,Completed,DMI
WEB10749,2008-04-08,C013,,Website,P008,2,34.0,0.05,64.6,Completed,DMI
WEB10750,2008-04-08,C022,,Website,P008,21,34.0,0,714.0,Completed,DMI
WEB10751,2008-04-10,C020,,Website,P002,15,55.0,0.05,783.75,Completed,DMI
WEB10752,2008-04-10,C022,,Website,P003,18,61.0,0.02,1076.04,Completed,DMI
WEB10753,2008-04-11,C018,,Website,P002,4,55.0,0.05,209.0,Completed,DMI
WEB10754,2008-04-11,C008,,Website,P003,7,61.0,0.05,405.65,Completed,DMI
WEB10755,2008-04-12,C007,,Website,P002,3,55.0,0,165.0,Completed,DMI
WEB10756,2008-04-12,C009,,Website,P002,6,55.0,0.02,323.4,Completed,DMI
WEB10757,2008-04-12,C030,,Website,P003,23,61.0,0.02,1374.94,Completed,DMI
WEB10758,2008-04-13,C026,,Website,P002,10,55.0,0.05,522.5,Completed,DMI
WEB10759,2008-04-14,C023,,Website,P007,25,37.0,0.05,878.75,Completed,DMI
WEB10760,2008-04-14,C018,,Website,P008,17,34.0,0,578.0,Returned,DMI
WEB10761,2008-04-15,C029,,Website,P005,20,28.0,0,560.0,Returned,DMI
WEB10762,2008-04-15,C023,,Website,P005,10,28.0,0.05,266.0,Returned,DMI
WEB10763,2008-04-16,C029,,Website,P005,14,28.0,0,392.0,Cancelled,DMI
WEB10764,2008-04-16,C029,,Website,P007,24,37.0,0,888.0,Completed,DMI
WEB10765,2008-04-16,C013,,Website,P008,7,34.0,0,238.0,Completed,DMI
WEB10766,2008-04-17,C023,,Website,P002,21,55.0,0,1155.0,Completed,DMI
WEB10767,2008-04-17,C024,,Website,P006,15,31.5,0.02,463.05,Returned,DMI
WEB10768,2008-04-18,C013,,Website,P007,13,37.0,0.02,471.38,Completed,DMI
WEB10769,2008-04-18,C007,,Website,P006,25,31.5,0.05,748.12,Completed,DMI
WEB10770,2008-04-18,C013,,Website,P004,15,68.0,0.02,999.6,Completed,DMI
WEB10771,2008-04-19,C017,,Website,P001,23,42.5,0,977.5,Completed,DMI
WEB10772,2008-04-19,C008,,Website,P005,16,28.0,0,448.0,Completed,DMI
WEB10773,2008-04-20,C023,,Website,P004,16,68.0,0,1088.0,Completed,DMI
WEB10774,2008-04-20,C002,,Website,P004,9,68.0,0.02,599.76,Completed,DMI
WEB10775,2008-04-20,C030,,Website,P005,22,28.0,0.05,585.2,Completed,DMI
WEB10776,2008-04-21,C008,,Website,P005,21,28.0,0,588.0,Cancelled,DMI
WEB10777,2008-04-21,C017,,Website,P006,10,31.5,0,315.0,Cancelled,DMI
WEB10778,2008-04-22,C003,,Website,P002,9,55.0,0,495.0,Completed,DMI
WEB10779,2008-04-23,C008,,Website,P005,3,28.0,0.02,82.32,Completed,DMI
WEB10780,2008-04-23,C017,,Website,P002,7,55.0,0,385.0,Completed,DMI
WEB10781,2008-04-23,C010,,Website,P006,22,31.5,0,693.0,Completed,DMI
WEB10782,2008-04-24,C008,,Website,P005,5,28.0,0,140.0,Completed,DMI
WEB10783,2008-04-24,C008,,Website,P008,11,34.0,0,374.0,Completed,DMI
WEB10784,2008-04-24,C015,,Website,P007,12,37.0,0.02,435.12,Completed,DMI
WEB10785,2008-04-25,C008,,Website,P001,1,42.5,0.05,40.38,Completed,DMI
WEB10786,2008-04-25,C026,,Website,P002,9,55.0,0.02,485.1,Completed,DMI
WEB10787,2008-04-25,C007,,Website,P003,15,61.0,0.02,896.7,Completed,DMI
WEB10788,2008-04-26,C006,,Website,P006,3,31.5,0,94.5,Returned,DMI
WEB10789,2008-04-26,C012,,Website,P007,18,37.0,0.05,632.7,Completed,DMI
WEB10790,2008-04-26,C018,,Website,P003,4,61.0,0,244.0,Cancelled,DMI
WEB10791,2008-04-28,C001,,Website,P007,25,37.0,0,925.0,Completed,DMI
WEB10792,2008-04-30,C005,,Website,P007,1,37.0,0,37.0,Completed,DMI
WEB10793,2008-05-01,C020,,Website,P004,16,68.0,0,1088.0,Completed,DMI
WEB10794,2008-05-01,C011,,Website,P004,5,68.0,0,340.0,Completed,DMI
WEB10795,2008-05-01,C025,,Website,P008,14,34.0,0,476.0,Completed,DMI
WEB10796,2008-05-03,C004,,Website,P004,2,68.0,0.05,129.2,Completed,DMI
WEB10797,2008-05-03,C007,,Website,P002,13,55.0,0,715.0,Completed,DMI
WEB10798,2008-05-04,C016,,Website,P007,2,37.0,0.05,70.3,Completed,DMI
WEB10799,2008-05-05,C002,,Website,P007,12,37.0,0,444.0,Completed,DMI
WEB10800,2008-05-08,C017,,Website,P007,16,37.0,0.02,580.16,Completed,DMI
WEB10801,2008-05-08,C025,,Website,P005,9,28.0,0.05,239.4,Completed,DMI
WEB10802,2008-05-08,C018,,Website,P003,16,61.0,0.05,927.2,Completed,DMI
WEB10803,2008-05-11,C031,,Website,P004,10,68.0,0,680.0,Completed,DMI
WEB10804,2008-05-11,C002,,Website,P007,6,37.0,0.05,210.9,Completed,DMI
WEB10805,2008-05-11,C012,,Website,P004,23,68.0,0,1564.0,Completed,DMI
WEB10806,2008-05-12,C003,,Website,P002,19,55.0,0,1045.0,Completed,DMI
WEB10807,2008-05-14,C017,,Website,P008,18,34.0,0.05,581.4,Completed,DMI
WEB10808,2008-05-15,C023,,Website,P002,23,55.0,0,1265.0,Completed,DMI
WEB10809,2008-05-15,C011,,Website,P005,10,28.0,0,280.0,Completed,DMI
WEB19999,2007-10-19,C031,,Website,P003,1,61.0,0,61.0,Completed,DMI
